time[s],timer[ticks=0.15625ms],frameNumber[int],angle_pitch[rad],angle_roll[rad],angle_yaw[rad],latitude_best_estimate[deg],longitude_best_estimate[deg],height[m],flight_time[s]
1310127384.1199998856,6300253,3030,0.071558499331767499996,-0.15463617172669757993,0.90792027688745025049,55.237524600000000419,-6.4276473000000002855,-0.83599999999999996536,0
1310127384.3199999332,6301533,3031,0.062308254296197559952,-0.16737707526625619781,0.88924525389111097606,55.237522400000003131,-6.4276517999999995823,-0.69999999999999995559,0
1310127384.5199999809,6302813,3032,0.042935099599060506936,-0.18064157758141310972,0.87737701497754949642,55.237522400000003131,-6.4276517999999995823,-0.65800000000000002931,0
1310127384.7200000286,6304093,3033,0.037524578917878081974,-0.19128808601857852367,0.88715085878871768887,55.2375197,-6.4276536000000001891,-0.52800000000000002487,0
1310127384.9200000763,6305373,3034,0.029496064358704169456,-0.15620696805349248981,0.87999500885554093887,55.2375197,-6.4276536000000001891,-0.39900000000000002132,0
1310127385.1199998856,6306653,3035,0.023387411976724017948,-0.12653637076958890173,0.88243846980833307025,55.237515500000000657,-6.4276524000000003767,-0.30899999999999999689,0
1310127385.3199999332,6307933,3036,0.019896753472735353996,-0.080285145591739145998,0.88645272708792000049,55.237515500000000657,-6.4276524000000003767,-0.31600000000000000311,0
1310127385.5199999809,6309213,3037,0.015707963267948966968,-0.059515727493006639892,0.90076442695427350049,55.237509000000002857,-6.4276489000000003315,-0.33000000000000001554,0
1310127385.7200000286,6310493,3038,0.019722220547535921492,-0.022863813201125716967,0.9058258817850569633,55.237509000000002857,-6.4276489000000003315,-0.52800000000000002487,0
1310127385.9200000763,6311773,3039,0.023561944901923450452,0.023212879051524585444,0.91577425852142468887,55.237501000000001738,-6.4276441000000001935,-0.72299999999999997602,0
1310127386.1199998856,6313053,3040,0.028972465583105868475,0.08429940287132611787,0.89709923552508530342,55.237501000000001738,-6.4276441000000001935,-1.0380000000000000338,0
1310127386.3199999332,6314333,3041,0.03926990816987241395,0.18587756533739610565,0.90303335498186609875,55.237491900000001976,-6.4276387000000001493,-1.3879999999999999005,0
1310127386.5199999809,6315613,3042,0.055501470213419681898,0.2460914245312004478,0.87493355402475747606,55.237491900000001976,-6.4276387000000001493,-1.6819999999999999396,0
1310127386.7200000286,6316893,3043,0.054628805587422508971,0.24294983187761065579,0.88715085878871768887,55.237482700000001046,-6.427634900000000151,-1.9130000000000000338,0
1310127386.9200000763,6318173,3044,0.071209433481368641927,0.2143264321449036558,0.89325951117069779528,55.237482700000001046,-6.427634900000000151,-2.0750000000000001776,0
1310127387.1199998856,6319453,3045,0.086568330898918743888,0.21223203704251047963,0.90530228300945869702,55.237474100000000021,-6.4276337000000003385,-2.2269999999999998685,0
1310127387.3199999332,6320733,3046,0.12269664641520136583,0.19128808601857852367,0.91228360001743613594,55.237470700000002921,-6.427634900000000151,-2.3549999999999999822,0
1310127387.5199999809,6322013,3047,0.14695672301792253589,0.16790067404185449185,0.91123640246623949235,55.237468200000002128,-6.4276378000000002899,-2.4590000000000000746,0
1310127387.7200000286,6323293,3048,0.15812683023068627164,0.10698868314725239193,0.91315626464343324642,55.237465700000001334,-6.4276416999999996804,-2.5390000000000001457,0
1310127387.9200000763,6324573,3049,0.18133970928221085361,0.075398223686155035894,0.8995426964778774348,55.237464699999996753,-6.4276470999999997247,-2.2610000000000001208,0
1310127388.1199998856,6325853,3050,0.20193459445574393762,0.035081117965086019983,0.91559972559622526678,55.237463099999999372,-6.4276520000000001431,-2.1749999999999998224,0
1310127388.3199999332,6327133,3051,0.21240656996770990173,0.019024088846738191477,0.90966560613944447145,55.237463400000002878,-6.4276577000000001405,-2.0760000000000000675,0
1310127388.5199999809,6328413,3052,0.21275563581810874592,-0.011344640137963142232,0.89884456477707974642,55.237462899999997035,-6.4276625999999996708,-1.7190000000000000835,0
1310127388.7200000286,6329693,3053,0.18849555921538760361,-0.044156830075456530993,0.88749992463911653306,55.237463800000000447,-6.4276650000000001839,-1.3899999999999999023,0
1310127388.9200000763,6330973,3054,0.17156586547104260565,-0.05026548245743668597,0.89133964899350404121,55.237463800000000447,-6.4276650000000001839,-1.1129999999999999893,0
1310127389.1199998856,6332253,3055,0.16842427281745281364,-0.046251225177849727976,0.91298173171823382432,55.237465200000002596,-6.4276714999999997602,-0.89600000000000001865,0
1310127389.3199999332,6333533,3056,0.14957471689591403385,-0.034906585039886590949,0.91455252804502862318,55.237465200000002596,-6.4276714999999997602,-0.71899999999999997247,0
1310127389.5199999809,6334813,3057,0.14102260356114182382,-0.022165681500327983483,0.90006629525347570109,55.237467100000003484,-6.4276755999999997115,-0.5739999999999999547,0
1310127389.7200000286,6336093,3058,0.12671090369478832383,-0.0089011791851710802409,0.90495321715905985283,55.237467100000003484,-6.4276755999999997115,-0.61299999999999998934,0
1310127389.9200000763,6337373,3059,0.13281955607676848574,0.0012217304763960307786,0.90111349280467234468,55.237469199999999603,-6.4276774000000003184,-0.68100000000000004974,0
1310127390.1199998856,6338653,3060,0.13456488532876281772,0.010122909661567111236,0.91106186954104007025,55.237469199999999603,-6.4276774000000003184,-0.98799999999999998934,0
1310127390.3199999332,6339933,3061,0.14241886696273728385,0.0038397243543875250564,0.90198615743066945516,55.237471200000001659,-6.4276774000000003184,-0.96099999999999996536,0
1310127390.5199999809,6341213,3062,0.14241886696273728385,0.0089011791851710802409,0.90931654028904573828,55.237471200000001659,-6.4276774000000003184,-1.3109999999999999432,0
1310127390.7200000286,6342494,3063,0.13543754995475995595,0.0085521133347722152335,0.8925613794699001069,55.237473600000001284,-6.4276764000000001786,-1.3709999999999999964,0
1310127390.9200000763,6343774,3064,0.13072516097437528182,0.010122909661567111236,0.89430670872189443887,55.237473600000001284,-6.4276764000000001786,-1.5060000000000000053,0
1310127391.1199998856,6345054,3065,0.11658799403322120392,0.0097738438111682462289,0.86638144068998512726,55.237476499999999646,-6.4276743999999998991,-1.4279999999999999361,0
1310127391.3199999332,6346334,3066,0.12060225131280817579,0.0090757121103705144793,0.88784899048951537726,55.237476499999999646,-6.4276743999999998991,-1.6619999999999999218,0
1310127391.5199999809,6347614,3067,0.12985249634837811583,0.0034906585039886591816,0.89448124164709386097,55.237479800000002683,-6.4276713000000000875,-1.7509999999999998899,0
1310127391.7200000286,6348894,3068,0.12479104151759456975,0.002792526803190927432,0.88680179293831884468,55.237479800000002683,-6.4276713000000000875,-1.8649999999999999911,0
1310127391.9200000763,6350174,3069,0.1228711793404008018,0.0036651914291880916853,0.88592912831232162318,55.237483300000000952,-6.4276672000000001361,-1.8740000000000001101,0
1310127392.1199998856,6351454,3070,0.11885692206081382993,0.0085521133347722152335,0.88488193076112509061,55.237483300000000952,-6.4276672000000001361,-2.0699999999999998401,0
1310127392.3199999332,6352734,3071,0.11641346110802178182,0.010122909661567111236,0.88749992463911653306,55.237487000000001558,-6.4276623999999999981,-2.2490000000000001101,0
1310127392.5199999809,6354014,3072,0.1110029404268393638,0.0073303828583761833707,0.89168871484390299642,55.237487000000001558,-6.4276623999999999981,-2.2170000000000000817,0
1310127392.7200000286,6355294,3073,0.10925761117484501794,0.0047123889803846897434,0.89203778069430184061,55.237490999999998564,-6.4276567000000000007,-2.2839999999999998082,0
1310127392.9200000763,6356574,3074,0.098785635662879053842,0.0092502450355699469831,0.89675016967468657025,55.237490999999998564,-6.4276567000000000007,-2.4540000000000001812,0
1310127393.1199998856,6357854,3075,0.097040306410884707988,0.0097738438111682462289,0.89657563674948703714,55.237495000000002676,-6.4276504000000000971,-2.5840000000000000746,0
1310127393.3199999332,6359134,3076,0.090757121103705137855,0.0099483767363676769979,0.91158546831663822552,55.237495000000002676,-6.4276504000000000971,-2.6760000000000001563,0
1310127393.5199999809,6360414,3077,0.09005898940290740784,0.0069813170079773183632,0.90355695375746447606,55.23749920000000202,-6.4276435999999996795,-2.7090000000000000746,0
1310127393.7200000286,6361694,3078,0.091280719879303445774,0.0068067840827778849921,0.9004153611038746563,55.23749920000000202,-6.4276435999999996795,-2.6089999999999999858,0
1310127393.9200000763,6362974,3079,0.089360857702109677825,0.005585053606381854864,0.91874131824981508654,55.237503400000001363,-6.427636500000000197,-2.6970000000000000639,0
1310127394.1199998856,6364254,3080,0.087790061375314781822,0.0052359877559829881219,0.92275557552940201678,55.237503400000001363,-6.427636500000000197,-2.7509999999999998899,0
1310127394.3199999332,6365534,3081,0.065973445725385645999,0.005585053606381854864,0.89622657089908819295,55.237507600000000707,-6.4276293000000004341,-2.6840000000000001634,0
1310127394.5199999809,6366814,3082,0.04502949470145370392,0.015009831567151233483,0.90233522328106841037,55.237507600000000707,-6.4276293000000004341,-2.6490000000000000213,0
1310127394.7200000286,6368094,3083,0.042586033748661641929,0.021118483949131384991,0.89430670872189443887,55.237511800000000051,-6.4276222000000000634,-2.5489999999999999325,0
1310127394.9200000763,6369374,3084,0.040666171571467880919,0.024783675378319477978,0.90442961838346158654,55.237511800000000051,-6.4276222000000000634,-2.6859999999999999432,0
1310127395.1199998856,6370654,3085,0.045727626402251433935,0.02251474735072685196,0.90914200736384631618,55.237515700000002994,-6.4276151999999999731,-2.8549999999999999822,0
1310127395.3199999332,6371934,3086,0.047996554429844059952,0.019896753472735353996,0.90268428913146725456,55.237515700000002994,-6.4276151999999999731,-2.6589999999999998082,0
1310127395.5199999809,6373214,3087,0.047822021504644630918,0.023911010752322315459,0.89779736722588310283,55.237519100000000094,-6.4276089000000000695,-2.7309999999999998721,0
1310127395.7200000286,6374494,3088,0.058293997016610601958,0.019547687622336492458,0.92223197675380375049,55.237519100000000094,-6.4276089000000000695,-2.7709999999999999076,0
1310127395.9200000763,6375774,3089,-0.011693705988362008974,0.016580627893946129486,0.91228360001743613594,55.237522200000000794,-6.4276033999999997448,-2.8999999999999999112,0
1310127396.1199998856,6377054,3090,-0.10053096491487337194,0.023212879051524585444,0.87475902109955794295,55.237522200000000794,-6.4276033999999997448,-2.6749999999999998224,0
1310127396.3199999332,6378334,3091,-0.1253146402931928638,0.038222710618675818928,0.89081605021790577492,55.237524700000001587,-6.4275992000000004012,-2.8530000000000002025,0
1310127396.5199999809,6379614,3092,-0.12548917321839228589,0.025830872929516076469,0.90792027688745025049,55.237526400000000137,-6.4275969999999995608,-3.0459999999999998188,0
1310127396.7200000286,6380894,3093,-0.11920598791121270188,0.017802358370342160482,0.90896747443864678306,55.237526899999998875,-6.4275963000000002623,-3.275999999999999801,0
1310127396.9200000763,6382174,3094,-0.076096355386952765909,0.0089011791851710802409,0.91263266586783486911,55.237527700000001118,-6.4275957000000003561,-3.4719999999999999751,0
1310127397.1199998856,6383454,3095,-0.046600291028248599923,-0.000349065850398865929,0.9004153611038746563,55.237527300000003549,-6.4275970999999998412,-3.6200000000000001066,0
1310127397.3199999332,6384734,3096,-0.001396263401595463716,-0.0047123889803846897434,0.91036373784024227085,55.237527100000001212,-6.4275988999999995599,-3.7509999999999998899,0
1310127397.5199999809,6386014,3097,0.029146998508305300979,-0.012042771838760872247,0.89273591239509952899,55.237525699999999063,-6.4276026999999995581,-3.8719999999999998863,0
1310127397.7200000286,6387294,3098,0.070685834705770347886,-0.0078539816339744834839,0.89378310994629617259,55.237524700000001587,-6.4276062999999998837,-3.9540000000000001812,0
1310127397.9200000763,6388574,3099,0.10629055144645466191,-0.013439035240356337481,0.90722214518665245109,55.237522499999997194,-6.4276121000000001615,-4.025999999999999801,0
1310127398.1199998856,6389854,3100,0.13212142437597074185,-0.01675516081914556199,0.8772024820523499633,55.237521200000003319,-6.4276162000000001129,-3.6829999999999998295,0
1310127398.3199999332,6391134,3101,0.15795229730548682179,-0.023561944901923450452,0.88086767348153804935,55.2375197,-6.4276211999999999236,-3.3999999999999999112,0
1310127398.5199999809,6392414,3102,0.17243853009703977164,-0.022689280275926284464,0.90320788790706552085,55.237518199999996682,-6.4276255000000004358,-3.2189999999999998614,0
1310127398.7200000286,6393694,3103,0.17941984710501707179,-0.025132741228718342985,0.89273591239509952899,55.23751699999999687,-6.4276289999999995928,-3.0790000000000001812,0
1310127398.9200000763,6394974,3104,0.17400932642383465376,-0.02635447170511437745,0.91245813294263544702,55.237515899999998226,-6.4276324999999996379,-2.8199999999999998401,0
1310127399.1199998856,6396254,3105,0.17627825445142727978,-0.027576202181510408445,0.90792027688745025049,55.237515399999999488,-6.427634900000000151,-2.5280000000000000249,0
1310127399.3199999332,6397534,3106,0.15079644737231007179,-0.013788101090755204223,0.90565134885985754121,55.237515700000002994,-6.4276339000000000112,-2.3199999999999998401,0
1310127399.5199999809,6398814,3107,0.16161748873467490784,-0.00052359877559829881219,0.89622657089908819295,55.237515000000001919,-6.4276378000000002899,-2.0969999999999999751,0
1310127399.7200000286,6400094,3108,0.14154620233674011787,0.0062831853071795857463,0.91717052192302006564,55.237515000000001919,-6.4276378000000002899,-2.0200000000000000178,0
1310127399.9200000763,6401374,3109,0.13020156219877698778,0.013962634015954636726,0.91123640246623949235,55.237515199999997151,-6.427639700000000289,-1.8729999999999999982,0
1310127400.1199998856,6402654,3110,0.11728612573401893393,0.012740903539558605731,0.89308497824549848421,55.237515199999997151,-6.427639700000000289,-1.7259999999999999787,0
1310127400.3199999332,6403934,3111,0.12688543661998774592,0.01675516081914556199,0.90024082817867512318,55.237516200000001731,-6.4276401999999999148,-1.5969999999999999751,0
1310127400.5199999809,6405214,3112,0.11780972450961724185,0.020943951023931952488,0.8925613794699001069,55.237516200000001731,-6.4276401999999999148,-1.4859999999999999876,0
1310127400.7200000286,6406494,3113,0.11571532940722405181,0.022340214425527419456,0.90495321715905985283,55.237517900000000282,-6.4276400999999996344,-1.5340000000000000302,0
1310127400.9200000763,6407774,3114,0.10157816246606998778,0.016929693744344994494,0.89587750504868934875,55.237517900000000282,-6.4276400999999996344,-1.4379999999999999449,0
1310127401.1199998856,6409054,3115,0.10000736613927509178,0.026005405854715508973,0.89430670872189443887,55.237520400000001075,-6.4276396000000000086,-1.5020000000000000018,0
1310127401.3199999332,6410334,3116,0.096516707635286427824,0.014311699866353501734,0.8995426964778774348,55.237520400000001075,-6.4276396000000000086,-1.8640000000000001013,0
1310127401.5199999809,6411614,3117,0.094422312532893223902,0.0047123889803846897434,0.8862781941627205784,55.237523400000000606,-6.4276388000000004297,-1.8200000000000000622,0
1310127401.7200000286,6412894,3118,0.089709923552508535893,-0.0069813170079773183632,0.88366020028472902492,55.237523400000000606,-6.4276388000000004297,-1.9799999999999999822,0
1310127401.9200000763,6414174,3119,0.081157810217736325864,-0.027925268031909273453,0.88994338559190866444,55.237527100000001212,-6.4276378999999996822,-2.0400000000000000355,0
1310127402.1199998856,6415455,3120,0.084124869946126681897,-0.070685834705770347886,0.89448124164709386097,55.237527100000001212,-6.4276378999999996822,-2.1539999999999999147,0
1310127402.3199999332,6416735,3121,0.08953539062730909992,-0.076969020012949931897,0.89273591239509952899,55.237531400000001724,-6.4276369999999998228,-2.0760000000000000675,0
1310127402.5199999809,6418015,3122,0.10629055144645466191,-0.077667151713747661912,0.89378310994629617259,55.237531400000001724,-6.4276369999999998228,-2.2930000000000001492,0
1310127402.7200000286,6419295,3123,0.12444197566719569781,-0.059166661642607774885,0.88837258926511364354,55.237535800000003405,-6.427635999999999683,-2.3790000000000000036,0
1310127402.9200000763,6420575,3124,0.13072516097437528182,-0.043982297150257101959,0.88767445756431595516,55.237535800000003405,-6.427635999999999683,-2.3769999999999997797,0
1310127403.1199998856,6421855,3125,0.13107422682477415377,-0.036302848441482057917,0.89395764287149559468,55.237539800000000412,-6.4276336000000000581,-2.5539999999999998259,0
1310127403.3199999332,6423135,3126,0.1253146402931928638,-0.020943951023931952488,0.89483030749749281618,55.237539800000000412,-6.4276336000000000581,-2.7519999999999997797,0
1310127403.5199999809,6424415,3127,0.11379546723003028386,-0.016057029118347831975,0.88575459538712220109,55.237543799999997418,-6.4276293999999998263,-2.6979999999999999538,0
1310127403.7200000286,6425695,3128,0.089884456477707971866,-0.012042771838760872247,0.87999500885554093887,55.237543799999997418,-6.4276293999999998263,-2.5030000000000001137,0
1310127403.9200000763,6426975,3129,0.075572756611354471867,-0.01413716694115406923,0.88941978681631028714,55.237548199999999099,-6.4276236000000004367,-2.2740000000000000213,0
1310127404.1199998856,6428255,3130,0.033859387488689988988,-0.013439035240356337481,0.89116511606830473013,55.237548199999999099,-6.4276236000000004367,-1.9890000000000001013,0
1310127404.3199999332,6429535,3131,-0.0052359877559829881219,-0.0090757121103705144793,0.90652401348585476271,55.237552800000003117,-6.4276166999999997387,-1.7430000000000001048,0
1310127404.5199999809,6430815,3132,-0.027052603405912107465,-0.0076794487087750501128,0.91001467198984342666,55.237552800000003117,-6.4276166999999997387,-1.723000000000000087,0
1310127404.7200000286,6432095,3133,-0.040666171571467880919,-0.0008726646259971647954,0.91699598899782075456,55.237557299999998861,-6.4276093999999996953,-1.7740000000000000213,0
1310127404.9200000763,6433375,3134,-0.15079644737231007179,0.0099483767363676769979,0.88069314055633873828,55.237557299999998861,-6.4276093999999996953,-1.7549999999999998934,0
1310127405.1199998856,6434655,3135,-0.17418385934903410361,0.020245819323134222473,0.89500484042269223828,55.237560899999998298,-6.4276027999999998386,-1.9039999999999999147,0
1310127405.3199999332,6435935,3136,-0.160570291183478292,0.028972465583105868475,0.90198615743066945516,55.237563199999996755,-6.4275992000000004012,-1.9239999999999999325,0
1310127405.5199999809,6437215,3137,-0.14695672301792253589,0.012566370614359171493,0.90704761226145302899,55.237563700000002598,-6.427598099999999981,-2.1110000000000002096,0
1310127405.7200000286,6438495,3138,-0.097563905186483015908,0.0031415926535897928731,0.91367986341903151271,55.237564700000000073,-6.4275969000000001685,-2.3849999999999997868,0
1310127405.9200000763,6439775,3139,-0.020420352248333654976,-0.00052359877559829881219,0.90739667811185198421,55.237563700000002598,-6.4275989999999998403,-2.6259999999999998899,0
1310127406.1199998856,6441055,3140,0.022863813201125716967,-0.0012217304763960307786,0.90652401348585476271,55.237563999999998998,-6.4275988999999995599,-2.8229999999999999538,0
1310127406.3199999332,6442335,3141,0.031241393610698497962,-0.0019198621771937625282,0.90024082817867512318,55.237563700000002598,-6.4276001999999996528,-2.991000000000000103,0
1310127406.5199999809,6443615,3142,0.069987703004972603993,0.0022689280275926286198,0.87964594300514209468,55.237561900000002879,-6.4276042000000002119,-2.7669999999999999041,0
1310127406.7200000286,6444895,3143,0.10698868314725239193,0,0.89325951117069779528,55.237560299999998392,-6.4276078999999999297,-2.6240000000000001101,0
1310127406.9200000763,6446175,3144,0.12828170002158320595,0.0043633231299858238686,0.90442961838346158654,55.237558599999999842,-6.4276111000000000217,-2.4500000000000001776,0
1310127407.1199998856,6447455,3145,0.1394518072343469417,0.0064577182323790191174,0.89360857702109675049,55.237557099999996524,-6.4276138999999998802,-2.25,0
1310127407.3199999332,6448735,3146,0.14119713648634124592,0.005585053606381854864,0.90163709158027061097,55.23755599999999788,-6.427616500000000066,-2.1429999999999997939,0
1310127407.5199999809,6450015,3147,0.14503686084072878182,0.0040142572795869579938,0.89221231361950115168,55.237555200000002742,-6.4276188000000002987,-1.9590000000000000746,0
1310127407.7200000286,6451295,3148,0.1324704902263696138,0.0045378560551852572397,0.90914200736384631618,55.237554500000001667,-6.4276207000000002978,-1.8649999999999999911,0
1310127407.9200000763,6452575,3149,0.13020156219877698778,-0.0012217304763960307786,0.88715085878871768887,55.237554000000002929,-6.4276213999999995963,-1.6390000000000000124,0
1310127408.1199998856,6453855,3150,0.11571532940722405181,-0.00052359877559829881219,0.89814643307628194702,55.237553800000000592,-6.4276226000000002969,-1.4339999999999999414,0
1310127408.3199999332,6455135,3151,0.10838494654884786583,0.0017453292519943295908,0.90303335498186609875,55.237553800000000592,-6.4276225000000000165,-1.2529999999999998916,0
1310127408.5199999809,6456415,3152,0.083426738245328951882,0.011519173063162574736,0.9066985464110541848,55.237554000000002929,-6.4276227999999999696,-1.0949999999999999734,0
1310127408.7200000286,6457695,3153,0.072082098107365807915,0.021642082724729685972,0.90146255865507118887,55.237554500000001667,-6.4276220999999997829,-0.97799999999999998046,0
1310127408.9200000763,6458975,3154,0.053756140961425349922,0.029321531433504733483,0.89186324776910241852,55.237554799999998068,-6.4276213999999995963,-0.88300000000000000711,0
1310127409.1199998856,6460255,3155,0.039095375244672984916,0.035255650890285455956,0.8997172294030768569,55.23755570000000148,-6.4276207000000002978,-0.80300000000000004707,0
1310127409.3199999332,6461535,3156,0.024085543677521744493,0.034557519189487725941,0.90634948056065534061,55.237555399999997974,-6.4276211999999999236,-0.77600000000000002309,0
1310127409.5199999809,6462815,3157,0.0038397243543875250564,-0.0061086523819801532426,0.91909038410021381971,55.237556699999998955,-6.427619700000000158,-0.94399999999999995026,0
1310127409.7200000286,6464095,3158,-0.027576202181510408445,0.026179938779914941477,0.89360857702109675049,55.237556699999998955,-6.427619700000000158,-1.0280000000000000249,0
1310127409.9200000763,6465375,3159,-0.045378560551852568927,0.050090949532237256936,0.90512775008425927492,55.237558100000001104,-6.4276182999999997847,-1.4299999999999999378,0
1310127410.1199998856,6466655,3160,-0.030717794835100200451,0.031066860685499065459,0.9004153611038746563,55.237558599999999842,-6.427617599999999598,-1.7840000000000000302,0
1310127410.3199999332,6467935,3161,0.033335788713091694946,-0.051312680008633287931,0.91071280369064111504,55.237558900000003348,-6.4276179999999998316,-2.1030000000000002025,0
1310127410.5199999809,6469215,3162,0.064402649398590763874,-0.084124869946126681897,0.91996304872621115223,55.237558900000003348,-6.4276179999999998316,-2.3849999999999997868,0
1310127410.7200000286,6470495,3163,0.074001960284559575864,-0.08429940287132611787,0.89203778069430184061,55.237558999999997411,-6.4276194999999995972,-2.5790000000000001812,0
1310127410.9200000763,6471775,3164,0.092327917430500033857,-0.069987703004972603993,0.87877327837914498421,55.237558999999997411,-6.4276194999999995972,-2.7290000000000000924,0
1310127411.1199998856,6473055,3165,0.10088003076527224389,-0.069115038378975451883,0.88366020028472902492,55.237558499999998674,-6.4276208999999999705,-2.7690000000000001279,0
1310127411.3199999332,6474335,3166,0.10786134777324955791,-0.050090949532237256936,0.86917396749317610283,55.237558499999998674,-6.4276208999999999705,-2.5350000000000001421,0
1310127411.5199999809,6475615,3167,0.11047934165124105588,-0.035081117965086019983,0.87842421252874602899,55.237557299999998861,-6.4276201999999997838,-2.4860000000000002096,0
1310127411.7200000286,6476895,3168,0.10070549784007280791,-0.005585053606381854864,0.87894781130434429528,55.237557299999998861,-6.4276201999999997838,-2.3220000000000000639,0
1310127411.9200000763,6478175,3169,0.084473935796525539965,0.010471975511965976244,0.89762283430068368073,55.237555899999996711,-6.4276172999999996449,-2.2309999999999998721,0
1310127412.1199998856,6479455,3170,0.070336768855371489817,0.021467549799530253468,0.89029245144230739761,55.237555899999996711,-6.4276172999999996449,-1.9979999999999999982,0
1310127412.3199999332,6480735,3171,0.072431163957764679862,0.012915436464758038235,0.92362824015539923828,55.237554600000002836,-6.4276131999999996935,-1.8029999999999999361,0
1310127412.5199999809,6482015,3172,0.074351026134958433933,0.0040142572795869579938,0.92293010845460143887,55.237554600000002836,-6.4276131999999996935,-1.7310000000000000941,0
1310127412.7200000286,6483295,3173,0.076270888312152201882,-0.0066322511575784524884,0.91717052192302006564,55.237553599999998255,-6.4276087000000003968,-1.6939999999999999503,0
1310127412.9200000763,6484575,3174,0.078365283414545405805,0.016580627893946129486,0.90844387566304851678,55.237553599999998255,-6.4276087000000003968,-1.6290000000000000036,0
1310127413.1199998856,6485855,3175,0.085521133347722155804,0.022340214425527419456,0.8997172294030768569,55.23755289999999718,-6.4276042000000002119,-1.7909999999999999254,0
1310127413.3210000992,6487136,3176,0.08953539062730909992,0.0087266462599716477372,0.90146255865507118887,55.23755289999999718,-6.4276042000000002119,-1.6209999999999999964,0
1310127413.5199999809,6488415,3177,0.098087503962081323827,0.0001745329251994329645,0.91333079756863255749,55.23755260000000078,-6.4275998000000003074,-1.7490000000000001101,0
1310127413.7200000286,6489695,3178,0.10838494654884786583,0.000349065850398865929,0.91333079756863255749,55.23755260000000078,-6.4275998000000003074,-1.7450000000000001066,0
1310127413.9210000038,6490976,3179,0.11746065865921838378,0.0024434609527920615572,0.89081605021790577492,55.237552700000001948,-6.4275954000000004029,-1.5649999999999999467,0
1310127414.1210000515,6492256,3180,0.11711159280881951184,0.001396263401595463716,0.89483030749749281618,55.237552700000001948,-6.4275954000000004029,-1.3369999999999999662,0
1310127414.3210000992,6493536,3181,0.12007865253720986787,0.00052359877559829881219,0.90285882205666656564,55.237553400000003023,-6.4275906999999996572,-1.2640000000000000124,0
1310127414.5209999084,6494816,3182,0.10890854532444615987,0.00052359877559829881219,0.91158546831663822552,55.237553400000003023,-6.4275906999999996572,-1.2339999999999999858,0
1310127414.7209999561,6496096,3183,0.088837258926511369905,0.0089011791851710802409,0.89186324776910241852,55.237554699999996899,-6.4275853999999998933,-1.1419999999999999041,0
1310127414.9210000038,6497376,3184,0.068765972528576579936,0.0052359877559829881219,0.90320788790706552085,55.237554699999996899,-6.4275853999999998933,-0.97099999999999997424,0
1310127415.1210000515,6498656,3185,0.060737457969402663949,-0.0020943951023931952488,0.89552843919829050456,55.237556800000000123,-6.4275793999999999428,-0.86099999999999998757,0
1310127415.3210000992,6499936,3186,0.051661745859032152939,-0.0062831853071795857463,0.91926491702541335282,55.237556800000000123,-6.4275793999999999428,-0.91500000000000003553,0
1310127415.5209999084,6501216,3187,0.050440015382636121943,-0.015009831567151233483,0.91699598899782075456,55.237559500000003254,-6.4275729999999997588,-0.8159999999999999476,0
1310127415.7209999561,6502496,3188,0.049218284906240090948,-0.019722220547535921492,0.90355695375746447606,55.237559500000003254,-6.4275729999999997588,-0.77700000000000002398,0
1310127415.9210000038,6503776,3189,0.041887902047863904975,-0.019722220547535921492,0.89291044532029895109,55.237562599999996849,-6.4275666999999998552,-0.58699999999999996625,0
1310127416.1210000515,6505056,3190,0.02827433388230813846,-0.010471975511965976244,0.90216069035586887725,55.237562599999996849,-6.4275666999999998552,-0.81299999999999994493,0
1310127416.3210000992,6506336,3191,0.008377580409572780995,0.0033161255787892262442,0.89709923552508530342,55.237565799999998717,-6.4275608000000001852,-0.82699999999999995737,0
1310127416.5209999084,6507616,3192,0.0068067840827778849921,0.0022689280275926286198,0.90530228300945869702,55.237565799999998717,-6.4275608000000001852,-0.69999999999999995559,0
1310127416.7209999561,6508896,3193,0.038746309394274119908,-0.026529004630313809954,0.90547681593465823013,55.237568899999999417,-6.4275554000000001409,-0.72799999999999998046,0
1310127416.9210000038,6510176,3194,0.053232542185827048942,-0.029146998508305300979,0.9217083779782054842,55.237568899999999417,-6.4275554000000001409,-0.89400000000000001688,0
1310127417.1210000515,6511456,3195,0.053930673886624778957,-0.02443460952792061297,0.91001467198984342666,55.237571799999997779,-6.4275507999999996755,-0.84599999999999997424,0
1310127417.3210000992,6512736,3196,0.055326937288220245925,-0.020420352248333654976,0.90442961838346158654,55.237571799999997779,-6.4275507999999996755,-0.99699999999999999734,0
1310127417.5209999084,6514016,3197,0.063704517697793019981,-0.021293016874330820964,0.91612332437182364409,55.237574600000002079,-6.427546900000000285,-1.2219999999999999751,0
1310127417.7209999561,6515296,3198,0.069464104229374309951,-0.022689280275926284464,0.91909038410021381971,55.237574600000002079,-6.427546900000000285,-1.2190000000000000835,0
1310127417.9210000038,6516576,3199,0.069813170079773181897,-0.023561944901923450452,0.90285882205666656564,55.237577299999998104,-6.4275431000000002868,-1.3589999999999999858,0
1310127418.1210000515,6517856,3200,0.068940505453776015909,-0.027052603405912107465,0.89430670872189443887,55.237577299999998104,-6.4275431000000002868,-1.3830000000000000071,0
1310127418.3210000992,6519136,3201,0.06754424205218055588,-0.021991148575128550979,0.89936816355267801271,55.237579799999998897,-6.4275392000000000081,-1.4830000000000000959,0
